location,target,unit,type,bin_start_incl,bin_end_notincl,value
HHS Region 4,3 wk ahead,percent,Bin,1.4,1.5,0.03330718641181411
HHS Region 4,3 wk ahead,percent,Bin,1.5,1.6,0.04999318882292007
HHS Region 4,3 wk ahead,percent,Bin,1.6,1.7,0.06821633595625996
HHS Region 4,3 wk ahead,percent,Bin,1.7,1.8,0.08216157476588433
HHS Region 4,3 wk ahead,percent,Bin,1.8,1.9,0.08569097129642551
HHS Region 4,3 wk ahead,percent,Bin,1.9,2,0.07662081553298869
HHS Region 4,3 wk ahead,percent,Bin,2,2.1,0.058489294199527433
HHS Region 4,3 wk ahead,percent,Bin,2.1,2.2,0.03810072213728265
HHS Region 4,3 wk ahead,percent,Bin,2.2,2.3,0.021356074501959033
HHS Region 4,3 wk ahead,percent,Bin,2.3,2.4,0.01087842080739158
HHS Region 4,3 wk ahead,percent,Bin,2.4,2.5,0.006475267178201948
HHS Region 4,3 wk ahead,percent,Bin,2.5,2.6,0.006836821348227604
HHS Region 4,3 wk ahead,percent,Bin,2.6,2.7,0.010659892176591737
HHS Region 4,3 wk ahead,percent,Bin,2.7,2.8,0.01671975545406416
HHS Region 4,3 wk ahead,percent,Bin,2.8,2.9,0.023550723054139442
HHS Region 4,3 wk ahead,percent,Bin,2.9,3,0.029441909240275146
HHS Region 4,3 wk ahead,percent,Bin,3,3.1,0.032911869155084116
HHS Region 4,3 wk ahead,percent,Bin,3.1,3.2,0.03329053471833084
HHS Region 4,3 wk ahead,percent,Bin,3.2,3.3,0.03097682616483879
HHS Region 4,3 wk ahead,percent,Bin,3.3,3.4,0.027176418136145977
HHS Region 4,3 wk ahead,percent,Bin,3.4,3.5,0.023246687123293263
HHS Region 4,3 wk ahead,percent,Bin,3.5,3.6,0.020006527206763533
HHS Region 4,3 wk ahead,percent,Bin,3.6,3.7,0.01743605100140806
HHS Region 4,3 wk ahead,percent,Bin,3.7,3.8,0.015019640676554872
HHS Region 4,3 wk ahead,percent,Bin,3.8,3.9,0.01247916802644181
HHS Region 4,3 wk ahead,percent,Bin,3.9,4,0.010159182868654713
HHS Region 4,3 wk ahead,percent,Bin,4,4.1,0.008629187675469446
HHS Region 4,3 wk ahead,percent,Bin,4.1,4.2,0.007969654350453294
HHS Region 4,3 wk ahead,percent,Bin,4.2,4.3,0.00759201190662052
HHS Region 4,3 wk ahead,percent,Bin,4.3,4.4,0.006775170130412215
HHS Region 4,3 wk ahead,percent,Bin,4.4,4.5,0.005294686318413666
HHS Region 4,3 wk ahead,percent,Bin,4.5,4.6,0.0035095546743477103
HHS Region 4,3 wk ahead,percent,Bin,4.6,4.7,0.0019477710381862183
HHS Region 4,3 wk ahead,percent,Bin,4.7,4.8,9.007630118739879e-4
HHS Region 4,3 wk ahead,percent,Bin,4.8,4.9,3.4644645592703027e-4
HHS Region 4,3 wk ahead,percent,Bin,4.9,5,1.107846672999791e-4
HHS Region 4,3 wk ahead,percent,Bin,5,5.1,2.9448670485629033e-5
HHS Region 4,3 wk ahead,percent,Bin,5.1,5.2,6.5047087726295935e-6
HHS Region 4,3 wk ahead,percent,Bin,5.2,5.3,1.1932572684503326e-6
HHS Region 4,3 wk ahead,percent,Bin,5.3,5.4,1.8175334809389883e-7
HHS Region 4,3 wk ahead,percent,Bin,5.4,5.5,2.2983708228011673e-8
HHS Region 4,3 wk ahead,percent,Bin,5.5,5.6,2.4150610177184015e-9
HHS Region 4,3 wk ahead,percent,Bin,5.6,5.7,2.102277340144518e-10
HHS Region 4,3 wk ahead,percent,Bin,5.7,5.8,1.521158452247306e-11
HHS Region 4,3 wk ahead,percent,Bin,5.8,5.9,9.13027794906833e-13
HHS Region 4,3 wk ahead,percent,Bin,5.9,6,4.5768619475245794e-14
HHS Region 4,3 wk ahead,percent,Bin,6,6.1,1.905563970452236e-15
HHS Region 4,3 wk ahead,percent,Bin,6.1,6.2,6.597187341721124e-17
HHS Region 4,3 wk ahead,percent,Bin,6.2,6.3,1.320879349834306e-18
HHS Region 4,3 wk ahead,percent,Bin,6.3,6.4,5.300130014078823e-19
HHS Region 4,3 wk ahead,percent,Bin,6.4,6.5,6.550690776602656e-18
HHS Region 4,3 wk ahead,percent,Bin,6.5,6.6,1.6697019237556505e-16
HHS Region 4,3 wk ahead,percent,Bin,6.6,6.7,4.793044369247885e-15
HHS Region 4,3 wk ahead,percent,Bin,6.7,6.8,1.1252908890946365e-13
HHS Region 4,3 wk ahead,percent,Bin,6.8,6.9,2.1883314363795865e-12
HHS Region 4,3 wk ahead,percent,Bin,6.9,7,3.536129560639377e-11
HHS Region 4,3 wk ahead,percent,Bin,7,7.1,4.749416156651578e-10
HHS Region 4,3 wk ahead,percent,Bin,7.1,7.2,5.3159752746721315e-9
HHS Region 4,3 wk ahead,percent,Bin,7.2,7.3,4.938860367712921e-8
HHS Region 4,3 wk ahead,percent,Bin,7.3,7.4,3.816949671783557e-7
HHS Region 4,3 wk ahead,percent,Bin,7.4,7.5,2.4456484243902495e-6
HHS Region 4,3 wk ahead,percent,Bin,7.5,7.6,1.301966594779471e-5
HHS Region 4,3 wk ahead,percent,Bin,7.6,7.7,5.758154238634922e-5
HHS Region 4,3 wk ahead,percent,Bin,7.7,7.8,2.115782275039941e-4
HHS Region 4,3 wk ahead,percent,Bin,7.8,7.9,6.460024466380657e-4
HHS Region 4,3 wk ahead,percent,Bin,7.9,8,0.0016390908120155665
HHS Region 4,3 wk ahead,percent,Bin,8,8.1,0.00345723000551334
HHS Region 4,3 wk ahead,percent,Bin,8.1,8.2,0.006060495187813049
HHS Region 4,3 wk ahead,percent,Bin,8.2,8.3,0.008829381837849119
HHS Region 4,3 wk ahead,percent,Bin,8.3,8.4,0.010690709626241053
HHS Region 4,3 wk ahead,percent,Bin,8.4,8.5,0.010758806303239436
HHS Region 4,3 wk ahead,percent,Bin,8.5,8.6,0.008999764635009571
HHS Region 4,3 wk ahead,percent,Bin,8.6,8.7,0.006257003376685176
HHS Region 4,3 wk ahead,percent,Bin,8.7,8.8,0.0036153292007844473
HHS Region 4,3 wk ahead,percent,Bin,8.8,8.9,0.0017361813480343844
HHS Region 4,3 wk ahead,percent,Bin,8.9,9,6.927590637348399e-4
HHS Region 4,3 wk ahead,percent,Bin,9,9.1,2.300279462121105e-4
HHS Region 4,3 wk ahead,percent,Bin,9.1,9.2,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,9.2,9.3,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,9.3,9.4,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,9.4,9.5,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,9.5,9.6,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,9.6,9.7,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,9.7,9.8,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,9.8,9.9,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,9.9,10,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,10,10.1,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,10.1,10.2,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,10.2,10.3,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,10.3,10.4,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,10.4,10.5,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,10.5,10.6,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,10.6,10.7,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,10.7,10.8,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,10.8,10.9,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,10.9,11,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,11,11.1,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,11.1,11.2,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,11.2,11.3,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,11.3,11.4,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,11.4,11.5,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,11.5,11.6,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,11.6,11.7,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,11.7,11.8,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,11.8,11.9,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,11.9,12,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,12,12.1,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,12.1,12.2,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,12.2,12.3,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,12.3,12.4,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,12.4,12.5,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,12.5,12.6,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,12.6,12.7,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,12.7,12.8,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,12.8,12.9,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,12.9,13,1.2526785863404584e-4
HHS Region 4,3 wk ahead,percent,Bin,13,100,1.2526785863404584e-4
HHS Region 4,4 wk ahead,percent,Bin,0,0.1,9.891726044405161e-5
HHS Region 4,4 wk ahead,percent,Bin,0.1,0.2,1.9783452088810322e-4
HHS Region 4,4 wk ahead,percent,Bin,0.2,0.3,1.9783452088810313e-4
HHS Region 4,4 wk ahead,percent,Bin,0.3,0.4,1.9783452088810313e-4
HHS Region 4,4 wk ahead,percent,Bin,0.4,0.5,2.1047341083029708e-4
HHS Region 4,4 wk ahead,percent,Bin,0.5,0.6,3.78219159937155e-4
HHS Region 4,4 wk ahead,percent,Bin,0.6,0.7,7.227556423600622e-4
HHS Region 4,4 wk ahead,percent,Bin,0.7,0.8,0.0013134391579318547
HHS Region 4,4 wk ahead,percent,Bin,0.8,0.9,0.0022702291833542306
HHS Region 4,4 wk ahead,percent,Bin,0.9,1,0.003731751861458267
HHS Region 4,4 wk ahead,percent,Bin,1,1.1,0.00583730904575322
HHS Region 4,4 wk ahead,percent,Bin,1.1,1.2,0.008695835561752824
HHS Region 4,4 wk ahead,percent,Bin,1.2,1.3,0.012342364379283094
HHS Region 4,4 wk ahead,percent,Bin,1.3,1.4,0.01670697870885532
HHS Region 4,4 wk ahead,percent,Bin,1.4,1.5,0.021596853812911536
HHS Region 4,4 wk ahead,percent,Bin,1.5,1.6,0.02670296739161843
HHS Region 4,4 wk ahead,percent,Bin,1.6,1.7,0.031647445539615696
HHS Region 4,4 wk ahead,percent,Bin,1.7,1.8,0.03605281353031004
HHS Region 4,4 wk ahead,percent,Bin,1.8,1.9,0.039613155735132466
HHS Region 4,4 wk ahead,percent,Bin,1.9,2,0.042156939556984116
HHS Region 4,4 wk ahead,percent,Bin,2,2.1,0.04365994543626363
HHS Region 4,4 wk ahead,percent,Bin,2.1,2.2,0.044217016923710654
HHS Region 4,4 wk ahead,percent,Bin,2.2,2.3,0.043990299132804854
HHS Region 4,4 wk ahead,percent,Bin,2.3,2.4,0.043145758197172375
HHS Region 4,4 wk ahead,percent,Bin,2.4,2.5,0.0418070818038163
HHS Region 4,4 wk ahead,percent,Bin,2.5,2.6,0.04004931573114762
HHS Region 4,4 wk ahead,percent,Bin,2.6,2.7,0.037921063813802794
HHS Region 4,4 wk ahead,percent,Bin,2.7,2.8,0.03547813559460581
HHS Region 4,4 wk ahead,percent,Bin,2.8,2.9,0.03281106437704111
HHS Region 4,4 wk ahead,percent,Bin,2.9,3,0.03005263928160851
HHS Region 4,4 wk ahead,percent,Bin,3,3.1,0.027357321986024537
HHS Region 4,4 wk ahead,percent,Bin,3.1,3.2,0.024868071288875575
HHS Region 4,4 wk ahead,percent,Bin,3.2,3.3,0.022684478639243617
HHS Region 4,4 wk ahead,percent,Bin,3.3,3.4,0.020840829246738406
HHS Region 4,4 wk ahead,percent,Bin,3.4,3.5,0.019307599807358394
HHS Region 4,4 wk ahead,percent,Bin,3.5,3.6,0.018007842649743505
HHS Region 4,4 wk ahead,percent,Bin,3.6,3.7,0.016840875632181944
HHS Region 4,4 wk ahead,percent,Bin,3.7,3.8,0.015709629587924642
HHS Region 4,4 wk ahead,percent,Bin,3.8,3.9,0.014540939089098792
HHS Region 4,4 wk ahead,percent,Bin,3.9,4,0.013296985353303235
HHS Region 4,4 wk ahead,percent,Bin,4,4.1,0.011979804923863961
HHS Region 4,4 wk ahead,percent,Bin,4.1,4.2,0.010626928997238664
HHS Region 4,4 wk ahead,percent,Bin,4.2,4.3,0.009301867766876346
HHS Region 4,4 wk ahead,percent,Bin,4.3,4.4,0.008079851798358906
HHS Region 4,4 wk ahead,percent,Bin,4.4,4.5,0.007029661814151338
HHS Region 4,4 wk ahead,percent,Bin,4.5,4.6,0.006197667103042649
HHS Region 4,4 wk ahead,percent,Bin,4.6,4.7,0.005595047485122275
HHS Region 4,4 wk ahead,percent,Bin,4.7,4.8,0.005192711528234175
HHS Region 4,4 wk ahead,percent,Bin,4.8,4.9,0.004928642315241632
HHS Region 4,4 wk ahead,percent,Bin,4.9,5,0.004722928973163554
HHS Region 4,4 wk ahead,percent,Bin,5,5.1,0.004497111809056648
HHS Region 4,4 wk ahead,percent,Bin,5.1,5.2,0.004193793674826029
HHS Region 4,4 wk ahead,percent,Bin,5.2,5.3,0.003787652505658986
HHS Region 4,4 wk ahead,percent,Bin,5.3,5.4,0.0032872096064805903
HHS Region 4,4 wk ahead,percent,Bin,5.4,5.5,0.0027277606934139947
HHS Region 4,4 wk ahead,percent,Bin,5.5,5.6,0.0021572742081946705
HHS Region 4,4 wk ahead,percent,Bin,5.6,5.7,0.0016228468547365863
HHS Region 4,4 wk ahead,percent,Bin,5.7,5.8,0.001159915331766987
HHS Region 4,4 wk ahead,percent,Bin,5.8,5.9,7.869950249736027e-4
HHS Region 4,4 wk ahead,percent,Bin,5.9,6,5.066647234563014e-4
HHS Region 4,4 wk ahead,percent,Bin,6,6.1,3.0955028041404524e-4
HHS Region 4,4 wk ahead,percent,Bin,6.1,6.2,1.7937450055844563e-4
HHS Region 4,4 wk ahead,percent,Bin,6.2,6.3,9.855833897462372e-5
HHS Region 4,4 wk ahead,percent,Bin,6.3,6.4,5.137801500320414e-5
HHS Region 4,4 wk ahead,percent,Bin,6.4,6.5,2.5407358037864045e-5
HHS Region 4,4 wk ahead,percent,Bin,6.5,6.6,1.1907392530781138e-5
HHS Region 4,4 wk ahead,percent,Bin,6.6,6.7,5.2924787470502975e-6
HHS Region 4,4 wk ahead,percent,Bin,6.7,6.8,2.2326772504036558e-6
HHS Region 4,4 wk ahead,percent,Bin,6.8,6.9,8.933875792091523e-7
HHS Region 4,4 wk ahead,percent,Bin,6.9,7,3.4113254371121497e-7
HHS Region 4,4 wk ahead,percent,Bin,7,7.1,1.3197244583018876e-7
HHS Region 4,4 wk ahead,percent,Bin,7.1,7.2,7.452009987721172e-8
HHS Region 4,4 wk ahead,percent,Bin,7.2,7.3,1.1307676133501447e-7
HHS Region 4,4 wk ahead,percent,Bin,7.3,7.4,2.8927177996245706e-7
HHS Region 4,4 wk ahead,percent,Bin,7.4,7.5,7.761738129761761e-7
HHS Region 4,4 wk ahead,percent,Bin,7.5,7.6,1.9963855642996597e-6
HHS Region 4,4 wk ahead,percent,Bin,7.6,7.7,4.871087527060709e-6
HHS Region 4,4 wk ahead,percent,Bin,7.7,7.8,1.1280480831216403e-5
HHS Region 4,4 wk ahead,percent,Bin,7.8,7.9,2.4778517139206267e-5
HHS Region 4,4 wk ahead,percent,Bin,7.9,8,5.157905539718032e-5
HHS Region 4,4 wk ahead,percent,Bin,8,8.1,1.0181099676950757e-4
HHS Region 4,4 wk ahead,percent,Bin,8.1,8.2,1.907148953728371e-4
HHS Region 4,4 wk ahead,percent,Bin,8.2,8.3,3.386774034385197e-4
HHS Region 4,4 wk ahead,percent,Bin,8.3,8.4,5.702250461795781e-4
HHS Region 4,4 wk ahead,percent,Bin,8.4,8.5,9.106343331927189e-4
HHS Region 4,4 wk ahead,percent,Bin,8.5,8.6,0.0013790748454455839
HHS Region 4,4 wk ahead,percent,Bin,8.6,8.7,0.0019802498402459404
HHS Region 4,4 wk ahead,percent,Bin,8.7,8.8,0.0026966362008736104
HHS Region 4,4 wk ahead,percent,Bin,8.8,8.9,0.0034824002271624348
HHS Region 4,4 wk ahead,percent,Bin,8.9,9,0.004264543569076849
HHS Region 4,4 wk ahead,percent,Bin,9,9.1,0.0049526395033840575
HHS Region 4,4 wk ahead,percent,Bin,9.1,9.2,0.00545414387335443
HHS Region 4,4 wk ahead,percent,Bin,9.2,9.3,0.005695762977117165
HHS Region 4,4 wk ahead,percent,Bin,9.3,9.4,0.005640951632180799
HHS Region 4,4 wk ahead,percent,Bin,9.4,9.5,0.0052978386475725356
HHS Region 4,4 wk ahead,percent,Bin,9.5,9.6,0.004718091669887081
HHS Region 4,4 wk ahead,percent,Bin,9.6,9.7,0.003984792373878956
HHS Region 4,4 wk ahead,percent,Bin,9.7,9.8,0.0031914579905532228
HHS Region 4,4 wk ahead,percent,Bin,9.8,9.9,0.0024239175104368545
HHS Region 4,4 wk ahead,percent,Bin,9.9,10,0.0017458679989302186
HHS Region 4,4 wk ahead,percent,Bin,10,10.1,0.0011923634427753256
HHS Region 4,4 wk ahead,percent,Bin,10.1,10.2,7.721935280767044e-4
HHS Region 4,4 wk ahead,percent,Bin,10.2,10.3,4.743771706500211e-4
HHS Region 4,4 wk ahead,percent,Bin,10.3,10.4,2.763103585093851e-4
HHS Region 4,4 wk ahead,percent,Bin,10.4,10.5,1.5258985347389506e-4
HHS Region 4,4 wk ahead,percent,Bin,10.5,10.6,8.08557732642849e-5
HHS Region 4,4 wk ahead,percent,Bin,10.6,10.7,6.435476094712412e-5
HHS Region 4,4 wk ahead,percent,Bin,10.7,10.8,6.435476094712412e-5
HHS Region 4,4 wk ahead,percent,Bin,10.8,10.9,6.435476094712412e-5
HHS Region 4,4 wk ahead,percent,Bin,10.9,11,6.435476094712412e-5
HHS Region 4,4 wk ahead,percent,Bin,11,11.1,6.435476094712412e-5
HHS Region 4,4 wk ahead,percent,Bin,11.1,11.2,6.435476094712412e-5
HHS Region 4,4 wk ahead,percent,Bin,11.2,11.3,6.435476094712412e-5
HHS Region 4,4 wk ahead,percent,Bin,11.3,11.4,6.435476094712412e-5
HHS Region 4,4 wk ahead,percent,Bin,11.4,11.5,6.435476094712412e-5
HHS Region 4,4 wk ahead,percent,Bin,11.5,11.6,6.435476094712412e-5
HHS Region 4,4 wk ahead,percent,Bin,11.6,11.7,6.435476094712412e-5
HHS Region 4,4 wk ahead,percent,Bin,11.7,11.8,6.435476094712412e-5
HHS Region 4,4 wk ahead,percent,Bin,11.8,11.9,6.435476094712412e-5
HHS Region 4,4 wk ahead,percent,Bin,11.9,12,6.435476094712412e-5
HHS Region 4,4 wk ahead,percent,Bin,12,12.1,6.435476094712412e-5
HHS Region 4,4 wk ahead,percent,Bin,12.1,12.2,6.435476094712412e-5
HHS Region 4,4 wk ahead,percent,Bin,12.2,12.3,6.435476094712412e-5
HHS Region 4,4 wk ahead,percent,Bin,12.3,12.4,6.435476094712412e-5
HHS Region 4,4 wk ahead,percent,Bin,12.4,12.5,6.435476094712412e-5
HHS Region 4,4 wk ahead,percent,Bin,12.5,12.6,6.435476094712412e-5
HHS Region 4,4 wk ahead,percent,Bin,12.6,12.7,6.435476094712412e-5
HHS Region 4,4 wk ahead,percent,Bin,12.7,12.8,6.435476094712412e-5
HHS Region 4,4 wk ahead,percent,Bin,12.8,12.9,6.435476094712412e-5
HHS Region 4,4 wk ahead,percent,Bin,12.9,13,6.435476094712412e-5
HHS Region 4,4 wk ahead,percent,Bin,13,100,6.435476094712412e-5
HHS Region 3,Season onset,week,Bin,40,41,0.005234685119694509
HHS Region 3,Season onset,week,Bin,41,42,0.008502423368892488
HHS Region 3,Season onset,week,Bin,42,43,0.013073580776855085
HHS Region 3,Season onset,week,Bin,43,44,0.019049564568357852
HHS Region 3,Season onset,week,Bin,44,45,0.026323120658193148
HHS Region 3,Season onset,week,Bin,45,46,0.03453517274213551
HHS Region 3,Season onset,week,Bin,46,47,0.04309307993901623
HHS Region 3,Season onset,week,Bin,47,48,0.05125188001131605
HHS Region 3,Season onset,week,Bin,48,49,0.05822633758617939
HHS Region 3,Season onset,week,Bin,49,50,0.06331027634115652
HHS Region 3,Season onset,week,Bin,50,51,0.06602051423939348
HHS Region 3,Season onset,week,Bin,51,52,0.06623534322691597
HHS Region 3,Season onset,week,Bin,52,53,0.06429693666514824
HHS Region 3,Season onset,week,Bin,1,2,0.0609446752818485
HHS Region 3,Season onset,week,Bin,2,3,0.05707850390436728
HHS Region 3,Season onset,week,Bin,3,4,0.05340421240711291
HHS Region 3,Season onset,week,Bin,4,5,0.0501560190074634
HHS Region 3,Season onset,week,Bin,5,6,0.04704497334300993
HHS Region 3,Season onset,week,Bin,6,7,0.043468209319638434
HHS Region 3,Season onset,week,Bin,7,8,0.038873302027574316
HHS Region 3,Season onset,week,Bin,8,9,0.03308829256601124
HHS Region 3,Season onset,week,Bin,9,10,0.026444134791908377
HHS Region 3,Season onset,week,Bin,10,11,0.019644441958869444
HHS Region 3,Season onset,week,Bin,11,12,0.013467731382280667
HHS Region 3,Season onset,week,Bin,12,13,0.008478808539966723
HHS Region 3,Season onset,week,Bin,13,14,0.004884763031245736
HHS Region 3,Season onset,week,Bin,14,15,0.002569210646678073
HHS Region 3,Season onset,week,Bin,15,16,0.0012314874889710321
HHS Region 3,Season onset,week,Bin,16,17,5.374450388866782e-4
HHS Region 3,Season onset,week,Bin,17,18,3.0520546665753956e-4
HHS Region 3,Season onset,week,Bin,18,19,3.038926768758742e-4
HHS Region 3,Season onset,week,Bin,19,20,3.038926768758742e-4
HHS Region 3,Season onset,week,Bin,20,21,3.038926768758742e-4
HHS Region 3,Season onset,week,Bin,none,none,0.018313990523627588
HHS Region 3,Season peak week,week,Bin,40,41,4.5561352766341443e-4
HHS Region 3,Season peak week,week,Bin,41,42,4.5561352766341443e-4
HHS Region 3,Season peak week,week,Bin,42,43,4.5561352766341443e-4
HHS Region 3,Season peak week,week,Bin,43,44,4.935664913634468e-4
HHS Region 3,Season peak week,week,Bin,44,45,0.0025488009634175553
HHS Region 3,Season peak week,week,Bin,45,46,0.011681373899707073
HHS Region 3,Season peak week,week,Bin,46,47,0.02908840799471626
HHS Region 3,Season peak week,week,Bin,47,48,0.039479829001380334
HHS Region 3,Season peak week,week,Bin,48,49,0.029865635638130498
HHS Region 3,Season peak week,week,Bin,49,50,0.017181379108378227
HHS Region 3,Season peak week,week,Bin,50,51,0.026087739313762962
HHS Region 3,Season peak week,week,Bin,51,52,0.06151973357476192
HHS Region 3,Season peak week,week,Bin,52,53,0.09697552609178685
HHS Region 3,Season peak week,week,Bin,1,2,0.0937085868978595
HHS Region 3,Season peak week,week,Bin,2,3,0.05634852704832552
HHS Region 3,Season peak week,week,Bin,3,4,0.028218813529746395
HHS Region 3,Season peak week,week,Bin,4,5,0.03065878381814358
HHS Region 3,Season peak week,week,Bin,5,6,0.048710542541898584
HHS Region 3,Season peak week,week,Bin,6,7,0.06361508776044632
HHS Region 3,Season peak week,week,Bin,7,8,0.07194123322257197
HHS Region 3,Season peak week,week,Bin,8,9,0.07441918032978036
HHS Region 3,Season peak week,week,Bin,9,10,0.07410307797522825
HHS Region 3,Season peak week,week,Bin,10,11,0.06830300724296878
HHS Region 3,Season peak week,week,Bin,11,12,0.04678831408514523
HHS Region 3,Season peak week,week,Bin,12,13,0.02019625650765452
HHS Region 3,Season peak week,week,Bin,13,14,0.005215151960646268
HHS Region 3,Season peak week,week,Bin,14,15,8.017185888141657e-4
HHS Region 3,Season peak week,week,Bin,15,16,1.2254710039448385e-4
HHS Region 3,Season peak week,week,Bin,16,17,1.120677459961635e-4
HHS Region 3,Season peak week,week,Bin,17,18,1.120677459961635e-4
HHS Region 3,Season peak week,week,Bin,18,19,1.120677459961635e-4
HHS Region 3,Season peak week,week,Bin,19,20,1.120677459961635e-4
HHS Region 3,Season peak week,week,Bin,20,21,1.120677459961635e-4
HHS Region 3,Season peak percentage,percent,Bin,0,0.1,4.87977891191675e-5
HHS Region 3,Season peak percentage,percent,Bin,0.1,0.2,1.2113855155734368e-4
HHS Region 3,Season peak percentage,percent,Bin,0.2,0.3,1.5932911423252745e-4
HHS Region 3,Season peak percentage,percent,Bin,0.3,0.4,2.0696955675001668e-4
HHS Region 3,Season peak percentage,percent,Bin,0.4,0.5,2.6560923584335844e-4
HHS Region 3,Season peak percentage,percent,Bin,0.5,0.6,3.3687433905947063e-4
HHS Region 3,Season peak percentage,percent,Bin,0.6,0.7,4.223976612822457e-4
HHS Region 3,Season peak percentage,percent,Bin,0.7,0.8,5.240000612874859e-4
HHS Region 3,Season peak percentage,percent,Bin,0.8,0.9,6.434252664875037e-4
HHS Region 3,Season peak percentage,percent,Bin,0.9,1,7.826285526208998e-4
HHS Region 3,Season peak percentage,percent,Bin,1,1.1,9.43753279078913e-4
HHS Region 3,Season peak percentage,percent,Bin,1.1,1.2,0.001129408426758663
HHS Region 3,Season peak percentage,percent,Bin,1.2,1.3,0.0013425734814169865
HHS Region 3,Season peak percentage,percent,Bin,1.3,1.4,0.0015871852325750502
HHS Region 3,Season peak percentage,percent,Bin,1.4,1.5,0.0018680940129253453
HHS Region 3,Season peak percentage,percent,Bin,1.5,1.6,0.002191350555381548
HHS Region 3,Season peak percentage,percent,Bin,1.6,1.7,0.002564363893118028
HHS Region 3,Season peak percentage,percent,Bin,1.7,1.8,0.0029963940512799324
HHS Region 3,Season peak percentage,percent,Bin,1.8,1.9,0.0034976668570187303
HHS Region 3,Season peak percentage,percent,Bin,1.9,2,0.004079889843283739
HHS Region 3,Season peak percentage,percent,Bin,2,2.1,0.004755486395714511
HHS Region 3,Season peak percentage,percent,Bin,2.1,2.2,0.0055370397406265745
HHS Region 3,Season peak percentage,percent,Bin,2.2,2.3,0.006435847343936832
HHS Region 3,Season peak percentage,percent,Bin,2.3,2.4,0.007462116655951924
HHS Region 3,Season peak percentage,percent,Bin,2.4,2.5,0.008621961085371251
HHS Region 3,Season peak percentage,percent,Bin,2.5,2.6,0.009917256104534068
HHS Region 3,Season peak percentage,percent,Bin,2.6,2.7,0.011344007753763942
HHS Region 3,Season peak percentage,percent,Bin,2.7,2.8,0.012891966372436846
HHS Region 3,Season peak percentage,percent,Bin,2.8,2.9,0.01454248102020652
HHS Region 3,Season peak percentage,percent,Bin,2.9,3,0.016269702388020096
HHS Region 3,Season peak percentage,percent,Bin,3,3.1,0.018040177919456935
HHS Region 3,Season peak percentage,percent,Bin,3.1,3.2,0.01981379734403221
HHS Region 3,Season peak percentage,percent,Bin,3.2,3.3,0.021545618957684844
HHS Region 3,Season peak percentage,percent,Bin,3.3,3.4,0.023187129744683014
HHS Region 3,Season peak percentage,percent,Bin,3.4,3.5,0.02468968608646677
HHS Region 3,Season peak percentage,percent,Bin,3.5,3.6,0.026006624497635675
HHS Region 3,Season peak percentage,percent,Bin,3.6,3.7,0.027095994817342598
HHS Region 3,Season peak percentage,percent,Bin,3.7,3.8,0.027922829320590984
